OBJECTID,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2
1756,145,MEX,Mexico,31,Yucatan,1756,Sanahcat,Municipio,Municipality,NA,NA
1757,145,MEX,Mexico,31,Yucatan,1757,Santa Elena,Municipio,Municipality,NA,NA
1758,145,MEX,Mexico,31,Yucatan,1758,Seye,Municipio,Municipality,NA,Seye
1759,145,MEX,Mexico,31,Yucatan,1759,Sinanche,Municipio,Municipality,NA,Sinanche
1760,145,MEX,Mexico,31,Yucatan,1760,Sotuta,Municipio,Municipality,NA,NA
1761,145,MEX,Mexico,31,Yucatan,1761,Sucila,Municipio,Municipality,NA,Sucila
1762,145,MEX,Mexico,31,Yucatan,1762,Sudzal,Municipio,Municipality,NA,NA
1763,145,MEX,Mexico,31,Yucatan,1763,Suma,Municipio,Municipality,NA,NA
1764,145,MEX,Mexico,31,Yucatan,1764,Tahdziu,Municipio,Municipality,NA,Tahdziu
1765,145,MEX,Mexico,31,Yucatan,1765,Tahmek,Municipio,Municipality,NA,NA
1766,145,MEX,Mexico,31,Yucatan,1766,Teabo,Municipio,Municipality,NA,NA
1767,145,MEX,Mexico,31,Yucatan,1767,Tecoh,Municipio,Municipality,NA,NA
1768,145,MEX,Mexico,31,Yucatan,1768,Tekal de Venegas,Municipio,Municipality,NA,NA
1769,145,MEX,Mexico,31,Yucatan,1769,Tekanto,Municipio,Municipality,NA,NA
1770,145,MEX,Mexico,31,Yucatan,1770,Tekax,Municipio,Municipality,NA,NA
1771,145,MEX,Mexico,31,Yucatan,1771,Tekit,Municipio,Municipality,NA,NA
1772,145,MEX,Mexico,31,Yucatan,1772,Tekom,Municipio,Municipality,NA,NA
1773,145,MEX,Mexico,31,Yucatan,1773,Telchac Pueblo,Municipio,Municipality,NA,NA
1774,145,MEX,Mexico,31,Yucatan,1774,Telchac Puerto,Municipio,Municipality,NA,NA
1775,145,MEX,Mexico,31,Yucatan,1775,Temax,Municipio,Municipality,NA,NA
1776,145,MEX,Mexico,31,Yucatan,1776,Temozon,Municipio,Municipality,NA,Temozon
1777,145,MEX,Mexico,31,Yucatan,1777,Tepakan,Municipio,Municipality,NA,NA
1778,145,MEX,Mexico,31,Yucatan,1778,Tetiz,Municipio,Municipality,NA,NA
1779,145,MEX,Mexico,31,Yucatan,1779,Teya,Municipio,Municipality,NA,NA
1780,145,MEX,Mexico,31,Yucatan,1780,Ticul,Municipio,Municipality,NA,NA
1781,145,MEX,Mexico,31,Yucatan,1781,Timucuy,Municipio,Municipality,NA,NA
1782,145,MEX,Mexico,31,Yucatan,1782,Tinum,Municipio,Municipality,NA,NA
1783,145,MEX,Mexico,31,Yucatan,1783,Tixcacalcupul,Municipio,Municipality,NA,NA
1784,145,MEX,Mexico,31,Yucatan,1784,Tixkokob,Municipio,Municipality,NA,NA
1785,145,MEX,Mexico,31,Yucatan,1785,Tixmehuac,Municipio,Municipality,NA,Tixmehuac
1786,145,MEX,Mexico,31,Yucatan,1786,Tixpehual,Municipio,Municipality,NA,Tixpehual
1787,145,MEX,Mexico,31,Yucatan,1787,Tizimi≠n,Municipio,Municipality,NA,NA
1788,145,MEX,Mexico,31,Yucatan,1788,Tunkas,Municipio,Municipality,NA,Tunkas
1789,145,MEX,Mexico,31,Yucatan,1789,Tzucacab,Municipio,Municipality,NA,NA
1790,145,MEX,Mexico,31,Yucatan,1790,Uayma,Municipio,Municipality,NA,NA
1791,145,MEX,Mexico,31,Yucatan,1791,Ucu,Municipio,Municipality,NA,Ucu
1792,145,MEX,Mexico,31,Yucatan,1792,Uman,Municipio,Municipality,NA,Uman
1793,145,MEX,Mexico,31,Yucatan,1793,Valladolid,Municipio,Municipality,NA,NA
1794,145,MEX,Mexico,31,Yucatan,1794,Xocchel,Municipio,Municipality,NA,NA
1795,145,MEX,Mexico,31,Yucatan,1795,Yaxcaba,Municipio,Municipality,NA,Yaxcaba
1796,145,MEX,Mexico,31,Yucatan,1796,Yaxkukul,Municipio,Municipality,NA,NA
1797,145,MEX,Mexico,31,Yucatan,1797,Yobai≠n,Municipio,Municipality,NA,NA
1798,145,MEX,Mexico,32,Zacatecas,1798,Apozol,Municipio,Municipality,NA,NA
1799,145,MEX,Mexico,32,Zacatecas,1799,Apulco,Municipio,Municipality,NA,NA
1800,145,MEX,Mexico,32,Zacatecas,1800,Atolinga,Municipio,Municipality,NA,NA
1801,145,MEX,Mexico,32,Zacatecas,1801,Benito Juarez,Municipio,Municipality,NA,NA
1802,145,MEX,Mexico,32,Zacatecas,1802,Canitas de Felipe Pescador,Municipio,Municipality,NA,NA
1803,145,MEX,Mexico,32,Zacatecas,1803,Calera,Municipio,Municipality,NA,NA
1804,145,MEX,Mexico,32,Zacatecas,1804,Chalchihuites,Municipio,Municipality,NA,NA
1805,145,MEX,Mexico,32,Zacatecas,1805,Concepcion del Oro,Municipio,Municipality,NA,Concepcion del Oro
1806,145,MEX,Mexico,32,Zacatecas,1806,Cuauhtemoc,Municipio,Municipality,NA,Cuauhtemoc
1807,145,MEX,Mexico,32,Zacatecas,1807,El Salvador,Municipio,Municipality,NA,NA
1808,145,MEX,Mexico,32,Zacatecas,1808,Fresnillo,Municipio,Municipality,NA,NA
1809,145,MEX,Mexico,32,Zacatecas,1809,Genaro Codina,Municipio,Municipality,NA,NA
1810,145,MEX,Mexico,32,Zacatecas,1810,General Enrique Estrada,Municipio,Municipality,NA,NA
1811,145,MEX,Mexico,32,Zacatecas,1811,General Francisco R. Murgui≠a,Municipio,Municipality,NA,General Francisco R. Murguia
1812,145,MEX,Mexico,32,Zacatecas,1812,General Joaquin Amaro,Municipio,Municipality,NA,NA
1813,145,MEX,Mexico,32,Zacatecas,1813,General Panfilo Natera,Municipio,Municipality,NA,General Panfilo Natera
1814,145,MEX,Mexico,32,Zacatecas,1814,Guadalupe,Municipio,Municipality,NA,NA
1815,145,MEX,Mexico,32,Zacatecas,1815,Huanusco,Municipio,Municipality,NA,NA
1816,145,MEX,Mexico,32,Zacatecas,1816,Jalpa,Municipio,Municipality,NA,NA
1817,145,MEX,Mexico,32,Zacatecas,1817,Jerez,Municipio,Municipality,NA,NA
1818,145,MEX,Mexico,32,Zacatecas,1818,Jimenez del Teul,Municipio,Municipality,NA,Jimenez del Teul
1819,145,MEX,Mexico,32,Zacatecas,1819,Juan Aldama,Municipio,Municipality,NA,NA
1820,145,MEX,Mexico,32,Zacatecas,1820,Juchipila,Municipio,Municipality,NA,NA
1821,145,MEX,Mexico,32,Zacatecas,1821,Loreto,Municipio,Municipality,NA,NA
1822,145,MEX,Mexico,32,Zacatecas,1822,Luis Moya,Municipio,Municipality,NA,NA
1823,145,MEX,Mexico,32,Zacatecas,1823,Mazapil,Municipio,Municipality,NA,NA
1824,145,MEX,Mexico,32,Zacatecas,1824,Melchor Ocampo,Municipio,Municipality,NA,NA
1825,145,MEX,Mexico,32,Zacatecas,1825,Mezquital del Oro,Municipio,Municipality,NA,NA
1826,145,MEX,Mexico,32,Zacatecas,1826,Miguel Auza,Municipio,Municipality,NA,NA
1827,145,MEX,Mexico,32,Zacatecas,1827,Momax,Municipio,Municipality,NA,NA
1828,145,MEX,Mexico,32,Zacatecas,1828,Monte Escobedo,Municipio,Municipality,NA,NA
1829,145,MEX,Mexico,32,Zacatecas,1829,Morelos,Municipio,Municipality,NA,NA
1830,145,MEX,Mexico,32,Zacatecas,1830,Moyahua de Estrada,Municipio,Municipality,NA,NA
1831,145,MEX,Mexico,32,Zacatecas,1831,Nochistlan de Meji≠a,Municipio,Municipality,NA,Nochistlan de Mejia
1832,145,MEX,Mexico,32,Zacatecas,1832,Noria de Angeles,Municipio,Municipality,NA,NA
1833,145,MEX,Mexico,32,Zacatecas,1833,Ojocaliente,Municipio,Municipality,NA,NA
1834,145,MEX,Mexico,32,Zacatecas,1834,Panuco,Municipio,Municipality,NA,Panuco
1835,145,MEX,Mexico,32,Zacatecas,1835,Pinos,Municipio,Municipality,NA,NA
1836,145,MEX,Mexico,32,Zacatecas,1836,Ri≠o Grande,Municipio,Municipality,NA,Rio Grande
1837,145,MEX,Mexico,32,Zacatecas,1837,Sai≠n Alto,Municipio,Municipality,NA,Sain Alto
1838,145,MEX,Mexico,32,Zacatecas,1838,Sombrerete,Municipio,Municipality,NA,NA
1839,145,MEX,Mexico,32,Zacatecas,1839,Susticacan,Municipio,Municipality,NA,Susticacan
1840,145,MEX,Mexico,32,Zacatecas,1840,Tabasco,Municipio,Municipality,NA,NA
1841,145,MEX,Mexico,32,Zacatecas,1841,Tepechitlan,Municipio,Municipality,NA,NA
1842,145,MEX,Mexico,32,Zacatecas,1842,Tepetongo,Municipio,Municipality,NA,NA
1843,145,MEX,Mexico,32,Zacatecas,1843,Teul de Gonzalez Ortega,Municipio,Municipality,NA,NA
1844,145,MEX,Mexico,32,Zacatecas,1844,Tlaltenango de Sanchez Roman,Municipio,Municipality,NA,NA
1845,145,MEX,Mexico,32,Zacatecas,1845,Trinidad Garci≠a de la Cadena,Municipio,Municipality,NA,Trinidad Garcia de la Cadena
1846,145,MEX,Mexico,32,Zacatecas,1846,Valparai≠so,Municipio,Municipality,NA,Valparaiso
1847,145,MEX,Mexico,32,Zacatecas,1847,Vetagrande,Municipio,Municipality,NA,NA
1848,145,MEX,Mexico,32,Zacatecas,1848,Villa de Cos,Municipio,Municipality,NA,NA
1849,145,MEX,Mexico,32,Zacatecas,1849,Villa Garci≠a,Municipio,Municipality,NA,Villa Garcia
1850,145,MEX,Mexico,32,Zacatecas,1850,Villa Gonzalez Ortega,Municipio,Municipality,NA,Villa Gonzalez Ortega
1851,145,MEX,Mexico,32,Zacatecas,1851,Villa Hidalgo,Municipio,Municipality,NA,NA
1852,145,MEX,Mexico,32,Zacatecas,1852,Villanueva,Municipio,Municipality,NA,NA
1853,145,MEX,Mexico,32,Zacatecas,1853,Zacatecas,Municipio,Municipality,NA,NA
